country,date,total
Taiwan*,07/10/2020,523
Taiwan*,08/10/2020,524
Taiwan*,09/10/2020,527
Taiwan*,01/11/2020,558
Taiwan*,10/11/2020,580
Taiwan*,11/11/2020,584
Taiwan*,12/11/2020,589
Taiwan*,13/11/2020,597
Taiwan*,14/11/2020,600
Taiwan*,15/11/2020,602
Taiwan*,16/11/2020,603
Taiwan*,17/11/2020,605
Taiwan*,18/11/2020,607
Taiwan*,19/11/2020,609
Taiwan*,02/11/2020,563
Taiwan*,20/11/2020,611
Taiwan*,21/11/2020,611
Taiwan*,22/11/2020,617
Taiwan*,23/11/2020,618
Taiwan*,24/11/2020,618
Taiwan*,25/11/2020,623
Taiwan*,26/11/2020,625
Taiwan*,27/11/2020,639
Taiwan*,28/11/2020,648
Taiwan*,29/11/2020,651
Taiwan*,03/11/2020,567
Taiwan*,30/11/2020,675
Taiwan*,04/11/2020,568
Taiwan*,05/11/2020,569
Taiwan*,06/11/2020,573
Taiwan*,07/11/2020,573
Taiwan*,08/11/2020,577
Taiwan*,09/11/2020,578
Taiwan*,01/12/2020,679
Taiwan*,10/12/2020,724
Taiwan*,11/12/2020,725
Taiwan*,12/12/2020,733
Taiwan*,13/12/2020,736
Taiwan*,14/12/2020,740
Taiwan*,15/12/2020,742
Taiwan*,16/12/2020,749
Taiwan*,17/12/2020,757
Taiwan*,18/12/2020,759
Taiwan*,19/12/2020,763
Taiwan*,02/12/2020,685
Taiwan*,20/12/2020,766
Taiwan*,21/12/2020,766
Taiwan*,22/12/2020,770
Taiwan*,23/12/2020,776
Taiwan*,24/12/2020,776
Taiwan*,25/12/2020,780
Taiwan*,26/12/2020,783
Taiwan*,27/12/2020,785
Taiwan*,28/12/2020,793
Taiwan*,29/12/2020,795
Taiwan*,03/12/2020,686
Taiwan*,30/12/2020,797
Taiwan*,31/12/2020,799
Taiwan*,04/12/2020,690
Taiwan*,05/12/2020,694
Taiwan*,06/12/2020,716
Taiwan*,07/12/2020,716
Taiwan*,08/12/2020,718
Taiwan*,09/12/2020,720
Taiwan*,01/02/2020,10
Taiwan*,01/02/2021,912
Taiwan*,10/02/2020,18
Taiwan*,10/02/2021,935
Taiwan*,11/02/2020,18
Taiwan*,11/02/2021,936
Taiwan*,12/02/2020,18
Taiwan*,12/02/2021,937
Taiwan*,13/02/2020,18
Taiwan*,13/02/2021,937
Taiwan*,14/02/2020,18
Taiwan*,14/02/2021,937
Taiwan*,15/02/2020,18
Taiwan*,15/02/2021,937
Taiwan*,16/02/2020,20
Taiwan*,16/02/2021,937
Taiwan*,17/02/2020,22
Taiwan*,17/02/2021,938
Taiwan*,18/02/2020,22
Taiwan*,18/02/2021,940
Taiwan*,19/02/2020,23
Taiwan*,19/02/2021,941
Taiwan*,02/02/2020,10
Taiwan*,02/02/2021,915
Taiwan*,20/02/2020,24
Taiwan*,20/02/2021,942
Taiwan*,21/02/2020,26
Taiwan*,21/02/2021,942
Taiwan*,22/02/2020,26
Taiwan*,22/02/2021,942
Taiwan*,23/02/2020,28
Taiwan*,23/02/2021,942
Taiwan*,24/02/2020,30
Taiwan*,24/02/2021,946
Taiwan*,25/02/2020,31
Taiwan*,25/02/2021,951
Taiwan*,26/02/2020,32
Taiwan*,26/02/2021,951
Taiwan*,27/02/2020,32
Taiwan*,27/02/2021,954
Taiwan*,28/02/2020,34
Taiwan*,28/02/2021,955
Taiwan*,29/02/2020,39
Taiwan*,03/02/2020,10
Taiwan*,03/02/2021,917
Taiwan*,04/02/2020,11
Taiwan*,04/02/2021,919
Taiwan*,05/02/2020,11
Taiwan*,05/02/2021,923
Taiwan*,06/02/2020,16
Taiwan*,06/02/2021,924
Taiwan*,07/02/2020,16
Taiwan*,07/02/2021,927
Taiwan*,08/02/2020,17
Taiwan*,08/02/2021,928
Taiwan*,09/02/2020,18
Taiwan*,09/02/2021,933
Taiwan*,01/03/2020,40
Taiwan*,01/03/2021,955
Taiwan*,10/03/2020,47
Taiwan*,10/03/2021,978
Taiwan*,11/03/2020,48
Taiwan*,11/03/2021,978
Taiwan*,12/03/2020,49
Taiwan*,13/03/2020,50
Taiwan*,14/03/2020,53
Taiwan*,15/03/2020,59
Taiwan*,16/03/2020,67
Taiwan*,17/03/2020,77
Taiwan*,18/03/2020,100
Taiwan*,19/03/2020,108
Taiwan*,02/03/2020,41
Taiwan*,02/03/2021,955
Taiwan*,20/03/2020,135
Taiwan*,21/03/2020,153
Taiwan*,22/03/2020,169
Taiwan*,23/03/2020,195
Taiwan*,24/03/2020,215
Taiwan*,25/03/2020,235
Taiwan*,26/03/2020,252
Taiwan*,27/03/2020,267
Taiwan*,28/03/2020,283
Taiwan*,29/03/2020,298
Taiwan*,03/03/2020,42
Taiwan*,03/03/2021,958
Taiwan*,30/03/2020,306
Taiwan*,31/03/2020,322
Taiwan*,04/03/2020,42
Taiwan*,04/03/2021,960
Taiwan*,05/03/2020,44
Taiwan*,05/03/2021,960
Taiwan*,06/03/2020,45
Taiwan*,06/03/2021,967
Taiwan*,07/03/2020,45
Taiwan*,07/03/2021,969
Taiwan*,08/03/2020,45
Taiwan*,08/03/2021,976
Taiwan*,09/03/2020,45
Taiwan*,09/03/2021,977
Taiwan*,01/04/2020,329
Taiwan*,10/04/2020,382
Taiwan*,11/04/2020,385
Taiwan*,12/04/2020,388
Taiwan*,13/04/2020,393
Taiwan*,14/04/2020,393
Taiwan*,15/04/2020,395
Taiwan*,16/04/2020,395
Taiwan*,17/04/2020,395
Taiwan*,18/04/2020,398
Taiwan*,19/04/2020,420
Taiwan*,02/04/2020,339
Taiwan*,20/04/2020,422
Taiwan*,21/04/2020,425
Taiwan*,22/04/2020,426
Taiwan*,23/04/2020,427
Taiwan*,24/04/2020,428
Taiwan*,25/04/2020,429
Taiwan*,26/04/2020,429
Taiwan*,27/04/2020,429
Taiwan*,28/04/2020,429
Taiwan*,29/04/2020,429
Taiwan*,03/04/2020,348
Taiwan*,30/04/2020,429
Taiwan*,04/04/2020,355
Taiwan*,05/04/2020,363
Taiwan*,06/04/2020,373
Taiwan*,07/04/2020,376
Taiwan*,08/04/2020,379
Taiwan*,09/04/2020,380
Taiwan*,01/05/2020,429
Taiwan*,10/05/2020,440
Taiwan*,11/05/2020,440
Taiwan*,12/05/2020,440
Taiwan*,13/05/2020,440
Taiwan*,14/05/2020,440
Taiwan*,15/05/2020,440
Taiwan*,16/05/2020,440
Taiwan*,17/05/2020,440
Taiwan*,18/05/2020,440
Taiwan*,19/05/2020,440
Taiwan*,02/05/2020,432
Taiwan*,20/05/2020,440
Taiwan*,21/05/2020,440
Taiwan*,22/05/2020,441
Taiwan*,23/05/2020,441
Taiwan*,24/05/2020,441
Taiwan*,25/05/2020,441
Taiwan*,26/05/2020,441
Taiwan*,27/05/2020,441
Taiwan*,28/05/2020,441
Taiwan*,29/05/2020,442
Taiwan*,03/05/2020,436
Taiwan*,30/05/2020,442
Taiwan*,31/05/2020,442
Taiwan*,04/05/2020,438
Taiwan*,05/05/2020,438
Taiwan*,06/05/2020,439
Taiwan*,07/05/2020,440
Taiwan*,08/05/2020,440
Taiwan*,09/05/2020,440
Taiwan*,01/06/2020,443
Taiwan*,10/06/2020,443
Taiwan*,11/06/2020,443
Taiwan*,12/06/2020,443
Taiwan*,13/06/2020,443
Taiwan*,14/06/2020,443
Taiwan*,15/06/2020,445
Taiwan*,16/06/2020,445
Taiwan*,17/06/2020,445
Taiwan*,18/06/2020,446
Taiwan*,19/06/2020,446
Taiwan*,02/06/2020,443
Taiwan*,20/06/2020,446
Taiwan*,21/06/2020,446
Taiwan*,22/06/2020,446
Taiwan*,23/06/2020,446
Taiwan*,24/06/2020,446
Taiwan*,25/06/2020,447
Taiwan*,26/06/2020,447
Taiwan*,27/06/2020,447
Taiwan*,28/06/2020,447
Taiwan*,29/06/2020,447
Taiwan*,03/06/2020,443
Taiwan*,30/06/2020,447
Taiwan*,04/06/2020,443
Taiwan*,05/06/2020,443
Taiwan*,06/06/2020,443
Taiwan*,07/06/2020,443
Taiwan*,08/06/2020,443
Taiwan*,09/06/2020,443
Taiwan*,01/07/2020,447
Taiwan*,10/07/2020,449
Taiwan*,11/07/2020,451
Taiwan*,12/07/2020,451
Taiwan*,13/07/2020,451
Taiwan*,14/07/2020,451
Taiwan*,15/07/2020,451
Taiwan*,16/07/2020,451
Taiwan*,17/07/2020,451
Taiwan*,18/07/2020,451
Taiwan*,19/07/2020,451
Taiwan*,02/07/2020,448
Taiwan*,20/07/2020,451
Taiwan*,21/07/2020,451
Taiwan*,22/07/2020,455
Taiwan*,23/07/2020,455
Taiwan*,24/07/2020,458
Taiwan*,25/07/2020,458
Taiwan*,26/07/2020,458
Taiwan*,27/07/2020,462
Taiwan*,28/07/2020,467
Taiwan*,29/07/2020,467
Taiwan*,03/07/2020,449
Taiwan*,30/07/2020,467
Taiwan*,31/07/2020,467
Taiwan*,04/07/2020,449
Taiwan*,05/07/2020,449
Taiwan*,06/07/2020,449
Taiwan*,07/07/2020,449
Taiwan*,08/07/2020,449
Taiwan*,09/07/2020,449
Taiwan*,01/08/2020,474
Taiwan*,10/08/2020,477
Taiwan*,11/08/2020,480
Taiwan*,12/08/2020,481
Taiwan*,13/08/2020,481
Taiwan*,14/08/2020,481
Taiwan*,15/08/2020,482
Taiwan*,16/08/2020,484
Taiwan*,17/08/2020,485
Taiwan*,18/08/2020,486
Taiwan*,19/08/2020,486
Taiwan*,02/08/2020,475
Taiwan*,20/08/2020,486
Taiwan*,21/08/2020,487
Taiwan*,22/08/2020,487
Taiwan*,23/08/2020,487
Taiwan*,24/08/2020,487
Taiwan*,25/08/2020,487
Taiwan*,26/08/2020,487
Taiwan*,27/08/2020,487
Taiwan*,28/08/2020,487
Taiwan*,29/08/2020,488
Taiwan*,03/08/2020,474
Taiwan*,30/08/2020,488
Taiwan*,31/08/2020,488
Taiwan*,04/08/2020,476
Taiwan*,05/08/2020,476
Taiwan*,06/08/2020,477
Taiwan*,07/08/2020,477
Taiwan*,08/08/2020,479
Taiwan*,09/08/2020,477
Taiwan*,01/09/2020,488
Taiwan*,10/09/2020,496
Taiwan*,11/09/2020,498
Taiwan*,12/09/2020,498
Taiwan*,13/09/2020,498
Taiwan*,14/09/2020,499
Taiwan*,15/09/2020,499
Taiwan*,16/09/2020,500
Taiwan*,17/09/2020,503
Taiwan*,18/09/2020,503
Taiwan*,19/09/2020,506
Taiwan*,02/09/2020,489
Taiwan*,20/09/2020,507
Taiwan*,21/09/2020,509
Taiwan*,22/09/2020,509
Taiwan*,23/09/2020,509
Taiwan*,24/09/2020,509
Taiwan*,25/09/2020,510
Taiwan*,26/09/2020,510
Taiwan*,27/09/2020,510
Taiwan*,28/09/2020,513
Taiwan*,29/09/2020,513
Taiwan*,03/09/2020,489
Taiwan*,30/09/2020,514
Taiwan*,04/09/2020,490
Taiwan*,05/09/2020,492
Taiwan*,06/09/2020,493
Taiwan*,07/09/2020,494
Taiwan*,08/09/2020,495
Taiwan*,09/09/2020,495
Tajikistan,01/01/2021,13296
Tajikistan,10/01/2021,13308
Tajikistan,11/01/2021,13308
Tajikistan,12/01/2021,13308
Tajikistan,13/01/2021,13308
Tajikistan,14/01/2021,13308
Tajikistan,15/01/2021,13308
Tajikistan,16/01/2021,13308
Tajikistan,17/01/2021,13308
Tajikistan,18/01/2021,13308
Tajikistan,19/01/2021,13308
Tajikistan,02/01/2021,13300
Tajikistan,20/01/2021,13308
Tajikistan,21/01/2021,13308
Tajikistan,22/01/2020,0
Tajikistan,22/01/2021,13308
Tajikistan,23/01/2020,0
Tajikistan,23/01/2021,13308
Tajikistan,24/01/2020,0
Tajikistan,24/01/2021,13308
Tajikistan,25/01/2020,0
Tajikistan,25/01/2021,13308
Tajikistan,26/01/2020,0
Tajikistan,26/01/2021,13308
Tajikistan,27/01/2020,0
Tajikistan,27/01/2021,13308
Tajikistan,28/01/2020,0
Tajikistan,28/01/2021,13308
Tajikistan,29/01/2020,0
Tajikistan,29/01/2021,13308
Tajikistan,03/01/2021,13300
Tajikistan,30/01/2020,0
Tajikistan,30/01/2021,13308
Tajikistan,31/01/2020,0
Tajikistan,31/01/2021,13308
Tajikistan,04/01/2021,13300
Tajikistan,05/01/2021,13305
Tajikistan,06/01/2021,13305
Tajikistan,07/01/2021,13305
Tajikistan,08/01/2021,13305
Tajikistan,09/01/2021,13305
Tajikistan,01/10/2020,9811
Tajikistan,10/10/2020,10180
Tajikistan,11/10/2020,10222
Tajikistan,12/10/2020,10260
Tajikistan,13/10/2020,10297
Tajikistan,14/10/2020,10336
Tajikistan,15/10/2020,10374
Tajikistan,16/10/2020,10414
Tajikistan,17/10/2020,10455
Tajikistan,18/10/2020,10493
Tajikistan,19/10/2020,10533
Tajikistan,02/10/2020,9852
Tajikistan,20/10/2020,10574
Tajikistan,21/10/2020,10613
Tajikistan,22/10/2020,10653
Tajikistan,23/10/2020,10695
Tajikistan,24/10/2020,10736
Tajikistan,25/10/2020,10776
Tajikistan,26/10/2020,10819
Tajikistan,27/10/2020,10860
Tajikistan,28/10/2020,10900
Tajikistan,29/10/2020,10939
Tajikistan,03/10/2020,9895
Tajikistan,30/10/2020,10977
Tajikistan,31/10/2020,11017
Tajikistan,04/10/2020,9935
Tajikistan,05/10/2020,9974
Tajikistan,06/10/2020,10014
Tajikistan,07/10/2020,10055
Tajikistan,08/10/2020,10097
Tajikistan,09/10/2020,10137
Tajikistan,01/11/2020,11054
Tajikistan,10/11/2020,11417
Tajikistan,11/11/2020,11456
Tajikistan,12/11/2020,11496
Tajikistan,13/11/2020,11534
Tajikistan,14/11/2020,11573
Tajikistan,15/11/2020,11610
Tajikistan,16/11/2020,11649
Tajikistan,17/11/2020,11689
Tajikistan,18/11/2020,11731
Tajikistan,19/11/2020,11772
Tajikistan,02/11/2020,11096
Tajikistan,20/11/2020,11815
Tajikistan,21/11/2020,11854
Tajikistan,22/11/2020,11894
Tajikistan,23/11/2020,11932
Tajikistan,24/11/2020,11971
Tajikistan,25/11/2020,12008
Tajikistan,26/11/2020,12044
Tajikistan,27/11/2020,12082
Tajikistan,28/11/2020,12118
Tajikistan,29/11/2020,12155
Tajikistan,03/11/2020,11139
Tajikistan,30/11/2020,12194
Tajikistan,04/11/2020,11180
Tajikistan,05/11/2020,11219
Tajikistan,06/11/2020,11256
Tajikistan,07/11/2020,11294
Tajikistan,08/11/2020,11336
Tajikistan,09/11/2020,11376
Tajikistan,01/12/2020,12231
Tajikistan,10/12/2020,12588
Tajikistan,11/12/2020,12588
Tajikistan,12/12/2020,12624
Tajikistan,13/12/2020,12704
Tajikistan,14/12/2020,12741
Tajikistan,15/12/2020,12777
Tajikistan,16/12/2020,12815
Tajikistan,17/12/2020,12852
Tajikistan,18/12/2020,12888
Tajikistan,19/12/2020,12923
Tajikistan,02/12/2020,12269
Tajikistan,20/12/2020,12960
Tajikistan,21/12/2020,12998
Tajikistan,22/12/2020,13034
Tajikistan,23/12/2020,13071
Tajikistan,24/12/2020,13106
Tajikistan,25/12/2020,13138
Tajikistan,26/12/2020,13172
Tajikistan,27/12/2020,13205
Tajikistan,28/12/2020,13237
Tajikistan,29/12/2020,13265
Tajikistan,03/12/2020,12308
Tajikistan,30/12/2020,13296
Tajikistan,31/12/2020,13296
Tajikistan,04/12/2020,12349
Tajikistan,05/12/2020,12389
Tajikistan,06/12/2020,12428
Tajikistan,07/12/2020,12469
Tajikistan,08/12/2020,12511
Tajikistan,09/12/2020,12551
Tajikistan,01/02/2020,0
Tajikistan,01/02/2021,13308
Tajikistan,10/02/2020,0
Tajikistan,10/02/2021,13308
Tajikistan,11/02/2020,0
Tajikistan,11/02/2021,13308
Tajikistan,12/02/2020,0
Tajikistan,12/02/2021,13308
Tajikistan,13/02/2020,0
Tajikistan,13/02/2021,13308
Tajikistan,14/02/2020,0
Tajikistan,14/02/2021,13308
Tajikistan,15/02/2020,0
Tajikistan,15/02/2021,13308
Tajikistan,16/02/2020,0
Tajikistan,16/02/2021,13308
Tajikistan,17/02/2020,0
Tajikistan,17/02/2021,13308
Tajikistan,18/02/2020,0
Tajikistan,18/02/2021,13308
Tajikistan,19/02/2020,0
Tajikistan,19/02/2021,13308
Tajikistan,02/02/2020,0
Tajikistan,02/02/2021,13308
Tajikistan,20/02/2020,0
Tajikistan,20/02/2021,13308
Tajikistan,21/02/2020,0
Tajikistan,21/02/2021,13308
Tajikistan,22/02/2020,0
Tajikistan,22/02/2021,13308
Tajikistan,23/02/2020,0
Tajikistan,23/02/2021,13308
Tajikistan,24/02/2020,0
Tajikistan,24/02/2021,13308
Tajikistan,25/02/2020,0
Tajikistan,25/02/2021,13308
Tajikistan,26/02/2020,0
Tajikistan,26/02/2021,13308
Tajikistan,27/02/2020,0
Tajikistan,27/02/2021,13308
Tajikistan,28/02/2020,0
Tajikistan,28/02/2021,13308
Tajikistan,29/02/2020,0
Tajikistan,03/02/2020,0
Tajikistan,03/02/2021,13308
Tajikistan,04/02/2020,0
Tajikistan,04/02/2021,13308
Tajikistan,05/02/2020,0
Tajikistan,05/02/2021,13308
Tajikistan,06/02/2020,0
Tajikistan,06/02/2021,13308
Tajikistan,07/02/2020,0
Tajikistan,07/02/2021,13308
Tajikistan,08/02/2020,0
Tajikistan,08/02/2021,13308
Tajikistan,09/02/2020,0
Tajikistan,09/02/2021,13308
Tajikistan,01/03/2020,0
Tajikistan,01/03/2021,13308
Tajikistan,10/03/2020,0
Tajikistan,10/03/2021,13308
Tajikistan,11/03/2020,0
Tajikistan,11/03/2021,13308
Tajikistan,12/03/2020,0
Tajikistan,13/03/2020,0
Tajikistan,14/03/2020,0
Tajikistan,15/03/2020,0
Tajikistan,16/03/2020,0
Tajikistan,17/03/2020,0
Tajikistan,18/03/2020,0
Tajikistan,19/03/2020,0
Tajikistan,02/03/2020,0
Tajikistan,02/03/2021,13308
Tajikistan,20/03/2020,0
Tajikistan,21/03/2020,0
Tajikistan,22/03/2020,0
Tajikistan,23/03/2020,0
Tajikistan,24/03/2020,0
Tajikistan,25/03/2020,0
Tajikistan,26/03/2020,0
Tajikistan,27/03/2020,0
Tajikistan,28/03/2020,0
Tajikistan,29/03/2020,0
Tajikistan,03/03/2020,0
Tajikistan,03/03/2021,13308
Tajikistan,30/03/2020,0
Tajikistan,31/03/2020,0
Tajikistan,04/03/2020,0
Tajikistan,04/03/2021,13308
Tajikistan,05/03/2020,0
Tajikistan,05/03/2021,13308
Tajikistan,06/03/2020,0
Tajikistan,06/03/2021,13308
Tajikistan,07/03/2020,0
Tajikistan,07/03/2021,13308
Tajikistan,08/03/2020,0
Tajikistan,08/03/2021,13308
Tajikistan,09/03/2020,0
Tajikistan,09/03/2021,13308
Tajikistan,01/04/2020,0
Tajikistan,10/04/2020,0
Tajikistan,11/04/2020,0
Tajikistan,12/04/2020,0
Tajikistan,13/04/2020,0
Tajikistan,14/04/2020,0
Tajikistan,15/04/2020,0
Tajikistan,16/04/2020,0
Tajikistan,17/04/2020,0
Tajikistan,18/04/2020,0
Tajikistan,19/04/2020,0
Tajikistan,02/04/2020,0
Tajikistan,20/04/2020,0
Tajikistan,21/04/2020,0
Tajikistan,22/04/2020,0
Tajikistan,23/04/2020,0
Tajikistan,24/04/2020,0
Tajikistan,25/04/2020,0
Tajikistan,26/04/2020,0
Tajikistan,27/04/2020,0
Tajikistan,28/04/2020,0
Tajikistan,29/04/2020,0
Tajikistan,03/04/2020,0
Tajikistan,30/04/2020,15
Tajikistan,04/04/2020,0
Tajikistan,05/04/2020,0
Tajikistan,06/04/2020,0
Tajikistan,07/04/2020,0
Tajikistan,08/04/2020,0
Tajikistan,09/04/2020,0
Tajikistan,01/05/2020,15
Tajikistan,10/05/2020,612
Tajikistan,11/05/2020,661
Tajikistan,12/05/2020,729
Tajikistan,13/05/2020,801
Tajikistan,14/05/2020,907
Tajikistan,15/05/2020,1118
Tajikistan,16/05/2020,1322
Tajikistan,17/05/2020,1524
Tajikistan,18/05/2020,1729
Tajikistan,19/05/2020,1936
Tajikistan,02/05/2020,76
Tajikistan,20/05/2020,2140
Tajikistan,21/05/2020,2350
Tajikistan,22/05/2020,2551
Tajikistan,23/05/2020,2738
Tajikistan,24/05/2020,2929
Tajikistan,25/05/2020,3100
Tajikistan,26/05/2020,3266
Tajikistan,27/05/2020,3424
Tajikistan,28/05/2020,3563
Tajikistan,29/05/2020,3686
Tajikistan,03/05/2020,128
Tajikistan,30/05/2020,3807
Tajikistan,31/05/2020,3930
Tajikistan,04/05/2020,230
Tajikistan,05/05/2020,293
Tajikistan,06/05/2020,379
Tajikistan,07/05/2020,461
Tajikistan,08/05/2020,522
Tajikistan,09/05/2020,612
Tajikistan,01/06/2020,4013
Tajikistan,10/06/2020,4763
Tajikistan,11/06/2020,4834
Tajikistan,12/06/2020,4902
Tajikistan,13/06/2020,4971
Tajikistan,14/06/2020,5035
Tajikistan,15/06/2020,5097
Tajikistan,16/06/2020,5160
Tajikistan,17/06/2020,5221
Tajikistan,18/06/2020,5279
Tajikistan,19/06/2020,5338
Tajikistan,02/06/2020,4100
Tajikistan,20/06/2020,5399
Tajikistan,21/06/2020,5457
Tajikistan,22/06/2020,5513
Tajikistan,23/06/2020,5567
Tajikistan,24/06/2020,5630
Tajikistan,25/06/2020,5691
Tajikistan,26/06/2020,5747
Tajikistan,27/06/2020,5799
Tajikistan,28/06/2020,5849
Tajikistan,29/06/2020,5900
Tajikistan,03/06/2020,4191
Tajikistan,30/06/2020,5900
Tajikistan,04/06/2020,4289
Tajikistan,05/06/2020,4370
Tajikistan,06/06/2020,4453
Tajikistan,07/06/2020,4529
Tajikistan,08/06/2020,4609
Tajikistan,09/06/2020,4690
Tajikistan,01/07/2020,6005
Tajikistan,10/07/2020,6457
Tajikistan,11/07/2020,6506
Tajikistan,12/07/2020,6552
Tajikistan,13/07/2020,6596
Tajikistan,14/07/2020,6643
Tajikistan,15/07/2020,6695
Tajikistan,16/07/2020,6741
Tajikistan,17/07/2020,6786
Tajikistan,18/07/2020,6834
Tajikistan,19/07/2020,6878
Tajikistan,02/07/2020,6058
Tajikistan,20/07/2020,6921
Tajikistan,21/07/2020,6967
Tajikistan,22/07/2020,7015
Tajikistan,23/07/2020,7060
Tajikistan,24/07/2020,7104
Tajikistan,25/07/2020,7150
Tajikistan,26/07/2020,7192
Tajikistan,27/07/2020,7235
Tajikistan,28/07/2020,7276
Tajikistan,29/07/2020,7320
Tajikistan,03/07/2020,6058
Tajikistan,30/07/2020,7366
Tajikistan,31/07/2020,7409
Tajikistan,04/07/2020,6159
Tajikistan,05/07/2020,6213
Tajikistan,06/07/2020,6262
Tajikistan,07/07/2020,6315
Tajikistan,08/07/2020,6364
Tajikistan,09/07/2020,6410
Tajikistan,01/08/2020,7451
Tajikistan,10/08/2020,7827
Tajikistan,11/08/2020,7871
Tajikistan,12/08/2020,7912
Tajikistan,13/08/2020,7950
Tajikistan,14/08/2020,7989
Tajikistan,15/08/2020,8029
Tajikistan,16/08/2020,8065
Tajikistan,17/08/2020,8099
Tajikistan,18/08/2020,8131
Tajikistan,19/08/2020,8166
Tajikistan,02/08/2020,7495
Tajikistan,20/08/2020,8203
Tajikistan,21/08/2020,8241
Tajikistan,22/08/2020,8277
Tajikistan,23/08/2020,8311
Tajikistan,24/08/2020,8346
Tajikistan,25/08/2020,8379
Tajikistan,26/08/2020,8413
Tajikistan,27/08/2020,8449
Tajikistan,28/08/2020,8481
Tajikistan,29/08/2020,8516
Tajikistan,03/08/2020,7538
Tajikistan,30/08/2020,8516
Tajikistan,31/08/2020,8583
Tajikistan,04/08/2020,7583
Tajikistan,05/08/2020,7625
Tajikistan,06/08/2020,7665
Tajikistan,07/08/2020,7706
Tajikistan,08/08/2020,7706
Tajikistan,09/08/2020,7745
Tajikistan,01/09/2020,8619
Tajikistan,10/09/2020,8939
Tajikistan,11/09/2020,8977
Tajikistan,12/09/2020,9014
Tajikistan,13/09/2020,9049
Tajikistan,14/09/2020,9088
Tajikistan,15/09/2020,9129
Tajikistan,16/09/2020,9171
Tajikistan,17/09/2020,9214
Tajikistan,18/09/2020,9259
Tajikistan,19/09/2020,9303
Tajikistan,02/09/2020,8654
Tajikistan,20/09/2020,9346
Tajikistan,21/09/2020,9388
Tajikistan,22/09/2020,9432
Tajikistan,23/09/2020,9475
Tajikistan,24/09/2020,9520
Tajikistan,25/09/2020,9562
Tajikistan,26/09/2020,9605
Tajikistan,27/09/2020,9646
Tajikistan,28/09/2020,9685
Tajikistan,29/09/2020,9726
Tajikistan,03/09/2020,8690
Tajikistan,30/09/2020,9769
Tajikistan,04/09/2020,8724
Tajikistan,05/09/2020,8757
Tajikistan,06/09/2020,8792
Tajikistan,07/09/2020,8824
Tajikistan,08/09/2020,8860
Tajikistan,09/09/2020,8899
Tanzania,01/01/2021,509
Tanzania,10/01/2021,509
Tanzania,11/01/2021,509
Tanzania,12/01/2021,509
Tanzania,13/01/2021,509
Tanzania,14/01/2021,509
Tanzania,15/01/2021,509
Tanzania,16/01/2021,509
Tanzania,17/01/2021,509
Tanzania,18/01/2021,509
Tanzania,19/01/2021,509
Tanzania,02/01/2021,509
Tanzania,20/01/2021,509
Tanzania,21/01/2021,509
Tanzania,22/01/2020,0
Tanzania,22/01/2021,509
Tanzania,23/01/2020,0
Tanzania,23/01/2021,509
Tanzania,24/01/2020,0
Tanzania,24/01/2021,509
Tanzania,25/01/2020,0
Tanzania,25/01/2021,509
Tanzania,26/01/2020,0
Tanzania,26/01/2021,509
Tanzania,27/01/2020,0
Tanzania,27/01/2021,509
Tanzania,28/01/2020,0
Tanzania,28/01/2021,509
Tanzania,29/01/2020,0
Tanzania,29/01/2021,509
Tanzania,03/01/2021,509
Tanzania,30/01/2020,0
Tanzania,30/01/2021,509
Tanzania,31/01/2020,0
Tanzania,31/01/2021,509
Tanzania,04/01/2021,509
Tanzania,05/01/2021,509
Tanzania,06/01/2021,509
Tanzania,07/01/2021,509
Tanzania,08/01/2021,509
Tanzania,09/01/2021,509
Tanzania,01/10/2020,509
Tanzania,10/10/2020,509
Tanzania,11/10/2020,509
Tanzania,12/10/2020,509
Tanzania,13/10/2020,509
Tanzania,14/10/2020,509
Tanzania,15/10/2020,509
Tanzania,16/10/2020,509
Tanzania,17/10/2020,509
Tanzania,18/10/2020,509
Tanzania,19/10/2020,509
Tanzania,02/10/2020,509
Tanzania,20/10/2020,509
Tanzania,21/10/2020,509
Tanzania,22/10/2020,509
Tanzania,23/10/2020,509
Tanzania,24/10/2020,509
Tanzania,25/10/2020,509
Tanzania,26/10/2020,509
Tanzania,27/10/2020,509
Tanzania,28/10/2020,509
Tanzania,29/10/2020,509
Tanzania,03/10/2020,509
Tanzania,30/10/2020,509
Tanzania,31/10/2020,509
Tanzania,04/10/2020,509
Tanzania,05/10/2020,509
Tanzania,06/10/2020,509
Tanzania,07/10/2020,509
Tanzania,08/10/2020,509
Tanzania,09/10/2020,509
Tanzania,01/11/2020,509
Tanzania,10/11/2020,509
Tanzania,11/11/2020,509
Tanzania,12/11/2020,509
Tanzania,13/11/2020,509
Tanzania,14/11/2020,509
Tanzania,15/11/2020,509
Tanzania,16/11/2020,509
Tanzania,17/11/2020,509
Tanzania,18/11/2020,509
Tanzania,19/11/2020,509
Tanzania,02/11/2020,509
Tanzania,20/11/2020,509
Tanzania,21/11/2020,509
Tanzania,22/11/2020,509
Tanzania,23/11/2020,509
Tanzania,24/11/2020,509
Tanzania,25/11/2020,509
Tanzania,26/11/2020,509
Tanzania,27/11/2020,509
Tanzania,28/11/2020,509
Tanzania,29/11/2020,509
Tanzania,03/11/2020,509
Tanzania,30/11/2020,509
Tanzania,04/11/2020,509
Tanzania,05/11/2020,509
Tanzania,06/11/2020,509
Tanzania,07/11/2020,509
Tanzania,08/11/2020,509
